# LAMMPS data file written by OVITO Basic 3.14.1

420 atoms
3 atom types

0.000000   12.820421   xlo xhi
0.000000    12.336456  ylo yhi
0.000000    91.136543  zlo zhi
0.000000    0.000000   0.000000   xy xz yz


Masses

  1  1.00794  # H
  2  12.0107  # C
  3  15.9994  # O

Atoms  # atomic

  266  3  7.7017140707  2.7947254152  49.931251223
  267  3  5.8337146289  3.494732938  50.8402471029
  268  3  10.1387094373  0.7237305277  38.5662509013
  269  3  8.2097104324  12.1171878311  37.8212096623
  270  3  8.0697114351  1.7047255088  38.9552216668
  271  3  0.8637117628  8.0787255949  35.9252050217
  272  3  12.6571272977  6.291728261  36.9012773972
  273  3  1.1457097431  5.9797269523  35.1492684946
  274  3  11.1807147949  11.5797254525  44.5642202058
  275  3  10.3927076182  10.6367267559  46.4512023286
  276  3  8.9977047887  11.1157266694  44.9181945388
  277  3  11.7041341231  11.3851795414  52.7481906306
  278  3  11.5251354051  1.0517322198  51.6612050823
  279  3  0.5987136607  12.2901819535  51.7301954453
  280  3  4.3387125157  11.7287251681  44.7692774275
  281  3  3.5547053102  10.5177293013  43.1472292352
  282  3  2.14871538  11.0887221672  44.7182409634
  283  3  2.8417104168  8.459724702  52.00925554
  284  3  4.4187119427  7.1237235266  52.8572810726
  285  3  2.7747108966  7.7197223888  54.1642702358
  286  3  8.2387102247  9.1857251376  39.767248265
  287  3  7.3917162909  9.209731881  41.7792697248
  288  3  6.9237068223  10.7987290961  40.4512280202
  289  3  0.7047129015  1.4942779059  56.3541902275
  290  3  1.7307055533  0.4222768889  54.634261388
  291  3  1.5387069284  11.6887303777  56.5792063522
  292  3  5.2417060484  9.8847334075  53.959213014
  293  3  7.1817049745  8.9557242519  53.465252951
  294  3  7.0937056048  11.099726286  53.5442683337
  295  3  3.8027163545  0.4817262703  37.280223143
  296  3  2.1137156307  11.7851891272  38.3372247688
  297  3  1.6997057753  1.3757245638  37.3762810594
  298  3  10.5847062431  6.4947246445  55.7011968969
  299  3  12.1267080197  5.5877237265  54.3871902199
  300  3  11.198714666  7.5687241674  53.7701958238
  301  1  4.293712838  9.1817281259  39.9402254236
  302  1  2.8327104812  9.2417326478  39.0332345476
  303  1  5.5557166199  9.5727320988  38.1122086441
  304  1  4.0937142704  9.4717335335  37.0312381076
  305  1  11.630711572  9.4987256992  34.9302673818
  306  1  11.5027124888  9.8947259368  36.6562112331
